transaction_id,customer_code,product_code,transaction_date,transaction_timestamp,quantity,unit_price,discount_amount,tax_amount,total_amount,payment_method,store_code
TXN00006897,C04140,P00116,2024-12-24,2024-12-24 00:00:00,1,5.35,1.07,0.34,4.62,Credit Card,STORE005
TXN00021550,C00384,P00073,2024-12-24,2024-12-24 00:00:00,1,481.84,0.0,38.55,520.39,PayPal,STORE003
TXN00037213,C00511,P00098,2024-12-24,2024-12-24 00:00:00,1,180.87,18.09,13.02,175.8,Apple Pay,STORE001
TXN00008797,C01371,P00072,2024-12-24,2024-12-24 00:00:00,2,383.08,153.23,49.03,661.96,Apple Pay,STORE002
TXN00029543,C04239,P00049,2024-12-24,2024-12-24 00:00:00,1,59.77,0.0,4.78,64.55,Cash,STORE009
TXN00008053,C00035,P00066,2024-12-24,2024-12-24 00:00:00,1,325.14,0.0,26.01,351.15,Cash,STORE004
TXN00001687,C00848,P00130,2024-12-24,2024-12-24 00:00:00,1,24.32,0.0,1.95,26.27,Debit Card,STORE007
TXN00006293,C03953,P00054,2024-12-24,2024-12-24 00:00:00,1,28.78,0.0,2.3,31.08,Debit Card,STORE001
TXN00017630,C02914,P00022,2024-12-24,2024-12-24 00:00:00,4,1779.43,1423.54,455.53,6149.71,Credit Card,STORE002
TXN00025802,C04789,P00046,2024-12-24,2024-12-24 00:00:00,4,179.76,0.0,57.52,776.56,Debit Card,STORE007
TXN00037342,C03688,P00082,2024-12-24,2024-12-24 00:00:00,3,145.39,0.0,34.89,471.06,Credit Card,STORE001
TXN00022208,C03432,P00108,2024-12-24,2024-12-24 00:00:00,2,71.62,21.49,9.74,131.49,Cash,STORE003
TXN00021674,C01335,P00121,2024-12-24,2024-12-24 00:00:00,1,41.58,8.32,2.66,35.92,Cash,STORE002
TXN00045004,C04725,P00001,2024-12-24,2024-12-24 00:00:00,1,168.97,33.79,10.81,145.99,Cash,STORE010
TXN00010136,C01377,P00110,2024-12-24,2024-12-24 00:00:00,1,35.34,0.0,2.83,38.17,Cash,STORE008
TXN00008491,C03319,P00027,2024-12-24,2024-12-24 00:00:00,1,1164.17,0.0,93.13,1257.3,Cash,STORE005
TXN00033356,C02789,P00123,2024-12-24,2024-12-24 00:00:00,1,30.31,0.0,2.42,32.73,Credit Card,STORE008
TXN00011533,C04945,P00049,2024-12-24,2024-12-24 00:00:00,1,59.77,8.97,4.06,54.86,Credit Card,STORE009
TXN00033361,C00526,P00011,2024-12-24,2024-12-24 00:00:00,2,170.61,34.12,24.57,331.67,Credit Card,STORE005
TXN00015472,C04560,P00036,2024-12-24,2024-12-24 00:00:00,1,55.88,2.79,4.25,57.34,PayPal,STORE009
TXN00031773,C00608,P00024,2024-12-24,2024-12-24 00:00:00,1,752.09,150.42,48.13,649.8,Cash,STORE009
TXN00011032,C00155,P00086,2024-12-24,2024-12-24 00:00:00,1,346.34,0.0,27.71,374.05,Cash,STORE001
TXN00003196,C03916,P00076,2024-12-24,2024-12-24 00:00:00,1,392.37,19.62,29.82,402.57,Credit Card,STORE010
TXN00014234,C00051,P00058,2024-12-24,2024-12-24 00:00:00,4,151.13,30.23,45.94,620.23,Credit Card,STORE003
TXN00020651,C00857,P00094,2024-12-24,2024-12-24 00:00:00,1,36.41,1.82,2.77,37.36,Debit Card,STORE009
TXN00025269,C04462,P00016,2024-12-24,2024-12-24 00:00:00,1,322.64,32.26,23.23,313.61,Debit Card,STORE005
TXN00049047,C02219,P00119,2024-12-24,2024-12-24 00:00:00,1,27.07,0.0,2.17,29.24,Cash,STORE010
TXN00046996,C03448,P00119,2024-12-24,2024-12-24 00:00:00,1,27.07,1.35,2.06,27.78,PayPal,STORE003
TXN00008826,C04921,P00134,2024-12-24,2024-12-24 00:00:00,2,7.67,0.0,1.23,16.57,Cash,STORE005
TXN00039254,C00286,P00119,2024-12-24,2024-12-24 00:00:00,1,27.07,0.0,2.17,29.24,Debit Card,STORE003
TXN00022506,C01275,P00070,2024-12-24,2024-12-24 00:00:00,3,75.46,0.0,18.11,244.49,Apple Pay,STORE006
TXN00045827,C00806,P00033,2024-12-24,2024-12-24 00:00:00,1,134.82,0.0,10.79,145.61,PayPal,STORE002
TXN00028040,C04606,P00046,2024-12-24,2024-12-24 00:00:00,4,179.76,0.0,57.52,776.56,Apple Pay,STORE010
TXN00031127,C00003,P00009,2024-12-24,2024-12-24 00:00:00,2,767.79,153.56,110.56,1492.58,Credit Card,STORE004
TXN00030830,C00158,P00036,2024-12-24,2024-12-24 00:00:00,3,55.88,8.38,12.74,172.0,PayPal,STORE008
TXN00029510,C00354,P00004,2024-12-24,2024-12-24 00:00:00,1,1908.41,95.42,145.04,1958.03,Cash,STORE010
TXN00018420,C02088,P00045,2024-12-24,2024-12-24 00:00:00,3,60.62,27.28,12.37,166.95,Debit Card,STORE004
TXN00026820,C02572,P00016,2024-12-24,2024-12-24 00:00:00,1,322.64,32.26,23.23,313.61,Debit Card,STORE006
TXN00011357,C00213,P00060,2024-12-24,2024-12-24 00:00:00,1,461.52,69.23,31.38,423.67,PayPal,STORE010
TXN00017516,C01529,P00073,2024-12-24,2024-12-24 00:00:00,2,481.84,192.74,61.68,832.62,Apple Pay,STORE001
TXN00012014,C04862,P00028,2024-12-24,2024-12-24 00:00:00,1,626.8,125.36,40.12,541.56,Cash,STORE009
TXN00014035,C00308,P00043,2024-12-24,2024-12-24 00:00:00,1,198.24,0.0,15.86,214.1,PayPal,STORE007
TXN00049673,C01562,P00024,2024-12-24,2024-12-24 00:00:00,1,752.09,0.0,60.17,812.26,Credit Card,STORE008
TXN00036254,C03056,P00117,2024-12-24,2024-12-24 00:00:00,2,47.66,14.3,6.48,87.5,PayPal,STORE008
TXN00028830,C03839,P00130,2024-12-24,2024-12-24 00:00:00,2,24.32,7.3,3.31,44.65,PayPal,STORE007
TXN00002128,C03847,P00102,2024-12-24,2024-12-24 00:00:00,1,188.61,0.0,15.09,203.7,Cash,STORE001
TXN00046254,C02947,P00050,2024-12-24,2024-12-24 00:00:00,1,120.96,0.0,9.68,130.64,PayPal,STORE003
TXN00020077,C03850,P00074,2024-12-24,2024-12-24 00:00:00,1,402.6,60.39,27.38,369.59,Cash,STORE002
TXN00027226,C00257,P00037,2024-12-24,2024-12-24 00:00:00,4,184.04,110.42,50.06,675.8,Cash,STORE004
TXN00033146,C04407,P00077,2024-12-24,2024-12-24 00:00:00,2,265.55,106.22,33.99,458.87,Credit Card,STORE004
TXN00002526,C02595,P00103,2024-12-24,2024-12-24 00:00:00,1,172.27,0.0,13.78,186.05,Cash,STORE003
TXN00002290,C00711,P00019,2024-12-24,2024-12-24 00:00:00,1,63.47,0.0,5.08,68.55,PayPal,STORE006
TXN00014022,C03119,P00053,2024-12-24,2024-12-24 00:00:00,2,82.02,8.2,12.47,168.31,Debit Card,STORE007
TXN00038699,C03508,P00012,2024-12-24,2024-12-24 00:00:00,1,1220.93,244.19,78.14,1054.88,Debit Card,STORE008
TXN00012346,C03302,P00054,2024-12-24,2024-12-24 00:00:00,5,28.78,0.0,11.51,155.41,Cash,STORE004
TXN00016236,C02261,P00067,2024-12-24,2024-12-24 00:00:00,2,197.98,39.6,28.51,384.87,Debit Card,STORE008
TXN00030754,C04606,P00050,2024-12-24,2024-12-24 00:00:00,1,120.96,12.1,8.71,117.57,Cash,STORE001
TXN00042868,C03872,P00110,2024-12-24,2024-12-24 00:00:00,2,35.34,14.14,4.52,61.06,Debit Card,STORE007
TXN00044979,C01325,P00119,2024-12-24,2024-12-24 00:00:00,1,27.07,4.06,1.84,24.85,Cash,STORE004
TXN00012614,C04466,P00136,2024-12-24,2024-12-24 00:00:00,1,24.31,0.0,1.94,26.25,PayPal,STORE008
TXN00044165,C01092,P00039,2024-12-24,2024-12-24 00:00:00,1,45.52,9.1,2.91,39.33,Debit Card,STORE004
TXN00003330,C03953,P00110,2024-12-24,2024-12-24 00:00:00,2,35.34,0.0,5.65,76.33,Credit Card,STORE004
TXN00046896,C04039,P00089,2024-12-24,2024-12-24 00:00:00,1,498.47,74.77,33.9,457.6,Cash,STORE003
TXN00029558,C04471,P00108,2024-12-24,2024-12-24 00:00:00,1,71.62,10.74,4.87,65.75,Apple Pay,STORE001
TXN00018400,C01838,P00026,2024-12-24,2024-12-24 00:00:00,3,1517.85,683.03,309.64,4180.16,PayPal,STORE003
TXN00005219,C02536,P00076,2024-12-24,2024-12-24 00:00:00,2,392.37,0.0,62.78,847.52,Cash,STORE010
TXN00024251,C00128,P00049,2024-12-24,2024-12-24 00:00:00,1,59.77,8.97,4.06,54.86,Debit Card,STORE002
TXN00032487,C03766,P00099,2024-12-24,2024-12-24 00:00:00,1,174.35,26.15,11.86,160.06,Cash,STORE006
TXN00026470,C01237,P00136,2024-12-24,2024-12-24 00:00:00,1,24.31,1.22,1.85,24.94,Credit Card,STORE008
TXN00006826,C04794,P00057,2024-12-24,2024-12-24 00:00:00,1,139.22,0.0,11.14,150.36,Credit Card,STORE010
TXN00029591,C03179,P00015,2024-12-24,2024-12-24 00:00:00,1,1557.99,155.8,112.18,1514.37,Cash,STORE008
TXN00036936,C03839,P00078,2024-12-24,2024-12-24 00:00:00,1,192.04,9.6,14.6,197.04,Credit Card,STORE007
TXN00012636,C01836,P00119,2024-12-24,2024-12-24 00:00:00,1,27.07,4.06,1.84,24.85,Apple Pay,STORE003
TXN00044143,C00811,P00082,2024-12-24,2024-12-24 00:00:00,1,145.39,0.0,11.63,157.02,Debit Card,STORE001
TXN00017980,C01312,P00108,2024-12-24,2024-12-24 00:00:00,2,71.62,0.0,11.46,154.7,Credit Card,STORE003
TXN00027948,C01371,P00047,2024-12-24,2024-12-24 00:00:00,4,49.26,0.0,15.76,212.8,Cash,STORE003
TXN00022528,C00729,P00009,2024-12-24,2024-12-24 00:00:00,3,767.79,115.17,175.06,2363.26,Apple Pay,STORE007
TXN00046186,C03233,P00104,2024-12-24,2024-12-24 00:00:00,1,48.12,2.41,3.66,49.37,PayPal,STORE002
TXN00024464,C01334,P00118,2024-12-24,2024-12-24 00:00:00,1,45.82,9.16,2.93,39.59,PayPal,STORE006
TXN00004290,C03804,P00014,2024-12-24,2024-12-24 00:00:00,1,341.42,0.0,27.31,368.73,Credit Card,STORE010
TXN00042262,C02957,P00101,2024-12-25,2024-12-25 00:00:00,3,240.59,108.27,49.08,662.58,Credit Card,STORE003
TXN00032179,C01428,P00113,2024-12-25,2024-12-25 00:00:00,2,265.58,0.0,42.49,573.65,Cash,STORE010
TXN00011997,C00151,P00083,2024-12-25,2024-12-25 00:00:00,5,179.89,89.94,64.76,874.27,Debit Card,STORE008
TXN00044791,C00235,P00135,2024-12-25,2024-12-25 00:00:00,1,39.6,0.0,3.17,42.77,Cash,STORE006
TXN00041868,C03995,P00118,2024-12-25,2024-12-25 00:00:00,1,45.82,0.0,3.67,49.49,PayPal,STORE006
TXN00045175,C00112,P00128,2024-12-25,2024-12-25 00:00:00,2,40.5,12.15,5.51,74.36,PayPal,STORE002
TXN00035426,C00453,P00038,2024-12-25,2024-12-25 00:00:00,1,140.38,21.06,9.55,128.87,Apple Pay,STORE007
TXN00000965,C03180,P00088,2024-12-25,2024-12-25 00:00:00,1,148.03,0.0,11.84,159.87,Cash,STORE004
TXN00048685,C03629,P00128,2024-12-25,2024-12-25 00:00:00,1,40.5,0.0,3.24,43.74,Apple Pay,STORE003
TXN00035028,C03373,P00011,2024-12-25,2024-12-25 00:00:00,2,170.61,0.0,27.3,368.52,Cash,STORE005
TXN00011529,C04194,P00086,2024-12-25,2024-12-25 00:00:00,4,346.34,207.8,94.2,1271.76,Cash,STORE002
TXN00010672,C00575,P00065,2024-12-25,2024-12-25 00:00:00,1,172.98,0.0,13.84,186.82,Debit Card,STORE006
TXN00011138,C00421,P00092,2024-12-25,2024-12-25 00:00:00,2,262.98,52.6,37.87,511.23,Apple Pay,STORE007
TXN00004266,C01239,P00112,2024-12-25,2024-12-25 00:00:00,1,73.11,0.0,5.85,78.96,Apple Pay,STORE001
TXN00007907,C04317,P00122,2024-12-25,2024-12-25 00:00:00,2,30.94,0.0,4.95,66.83,PayPal,STORE006
TXN00021967,C04719,P00112,2024-12-25,2024-12-25 00:00:00,1,73.11,10.97,4.97,67.11,Credit Card,STORE003
TXN00023707,C01551,P00136,2024-12-25,2024-12-25 00:00:00,1,24.31,4.86,1.56,21.01,Debit Card,STORE008
TXN00027209,C03448,P00103,2024-12-25,2024-12-25 00:00:00,2,172.27,68.91,22.05,297.68,Apple Pay,STORE009
TXN00003110,C03795,P00120,2024-12-25,2024-12-25 00:00:00,4,24.02,9.61,6.92,93.39,Debit Card,STORE010
TXN00007883,C04201,P00071,2024-12-25,2024-12-25 00:00:00,5,476.31,357.23,161.95,2186.27,Cash,STORE008
TXN00035005,C01486,P00018,2024-12-25,2024-12-25 00:00:00,1,118.92,0.0,9.51,128.43,Credit Card,STORE010
TXN00028598,C04865,P00006,2024-12-25,2024-12-25 00:00:00,1,1519.3,227.9,103.31,1394.71,Credit Card,STORE010
TXN00016735,C01899,P00006,2024-12-25,2024-12-25 00:00:00,2,1519.3,607.72,194.47,2625.35,Cash,STORE007
TXN00010514,C01497,P00038,2024-12-25,2024-12-25 00:00:00,1,140.38,0.0,11.23,151.61,Apple Pay,STORE006
TXN00022217,C00920,P00069,2024-12-25,2024-12-25 00:00:00,1,413.56,82.71,26.47,357.32,PayPal,STORE008
TXN00045337,C04446,P00045,2024-12-25,2024-12-25 00:00:00,3,60.62,0.0,14.55,196.41,Apple Pay,STORE008
TXN00004075,C01716,P00021,2024-12-25,2024-12-25 00:00:00,1,1498.97,224.85,101.93,1376.05,PayPal,STORE010
TXN00000666,C03562,P00059,2024-12-25,2024-12-25 00:00:00,2,148.17,0.0,23.71,320.05,Debit Card,STORE010
TXN00038641,C01311,P00095,2024-12-25,2024-12-25 00:00:00,1,97.34,14.6,6.62,89.36,Debit Card,STORE004
TXN00015984,C01312,P00078,2024-12-25,2024-12-25 00:00:00,1,192.04,19.2,13.83,186.67,Cash,STORE004
TXN00032322,C04898,P00128,2024-12-25,2024-12-25 00:00:00,1,40.5,4.05,2.92,39.37,Apple Pay,STORE004
TXN00044685,C03192,P00014,2024-12-25,2024-12-25 00:00:00,1,341.42,0.0,27.31,368.73,Credit Card,STORE003
TXN00032222,C03614,P00102,2024-12-25,2024-12-25 00:00:00,3,188.61,84.87,38.48,519.44,Credit Card,STORE007
TXN00021653,C01371,P00108,2024-12-25,2024-12-25 00:00:00,2,71.62,0.0,11.46,154.7,Debit Card,STORE007
TXN00049187,C04459,P00055,2024-12-25,2024-12-25 00:00:00,1,20.79,0.0,1.66,22.45,Debit Card,STORE002
TXN00003567,C03015,P00094,2024-12-25,2024-12-25 00:00:00,1,36.41,0.0,2.91,39.32,Apple Pay,STORE004
TXN00032348,C01316,P00136,2024-12-25,2024-12-25 00:00:00,2,24.31,0.0,3.89,52.51,Cash,STORE009
TXN00022245,C03875,P00092,2024-12-25,2024-12-25 00:00:00,4,262.98,52.6,79.95,1079.27,Apple Pay,STORE006
TXN00025358,C01812,P00095,2024-12-25,2024-12-25 00:00:00,1,97.34,19.47,6.23,84.1,Cash,STORE001
TXN00006453,C03027,P00121,2024-12-25,2024-12-25 00:00:00,4,41.58,0.0,13.31,179.63,Apple Pay,STORE009
TXN00020253,C04172,P00129,2024-12-25,2024-12-25 00:00:00,1,46.26,9.25,2.96,39.97,Credit Card,STORE006
TXN00011527,C02574,P00089,2024-12-25,2024-12-25 00:00:00,2,498.47,0.0,79.76,1076.7,Credit Card,STORE008
TXN00001939,C02899,P00077,2024-12-25,2024-12-25 00:00:00,1,265.55,0.0,21.24,286.79,PayPal,STORE007
TXN00034102,C03868,P00035,2024-12-25,2024-12-25 00:00:00,2,149.28,44.78,20.3,274.08,Apple Pay,STORE010
TXN00026815,C02081,P00102,2024-12-25,2024-12-25 00:00:00,3,188.61,113.17,36.21,488.87,Apple Pay,STORE001
TXN00045002,C02111,P00126,2024-12-25,2024-12-25 00:00:00,1,11.95,0.0,0.96,12.91,Debit Card,STORE008
TXN00007238,C01151,P00108,2024-12-25,2024-12-25 00:00:00,1,71.62,14.32,4.58,61.88,PayPal,STORE004
TXN00023307,C00423,P00012,2024-12-25,2024-12-25 00:00:00,1,1220.93,122.09,87.91,1186.75,Cash,STORE007
TXN00002202,C01151,P00045,2024-12-25,2024-12-25 00:00:00,2,60.62,0.0,9.7,130.94,Cash,STORE009
TXN00021276,C02926,P00091,2024-12-25,2024-12-25 00:00:00,4,21.43,17.14,5.49,74.07,Cash,STORE005
TXN00010721,C03629,P00028,2024-12-25,2024-12-25 00:00:00,2,626.8,250.72,80.23,1083.11,Cash,STORE004
TXN00026838,C00155,P00119,2024-12-25,2024-12-25 00:00:00,1,27.07,0.0,2.17,29.24,Apple Pay,STORE002
TXN00028746,C03839,P00136,2024-12-25,2024-12-25 00:00:00,2,24.31,2.43,3.7,49.89,Cash,STORE002
TXN00017650,C01891,P00064,2024-12-25,2024-12-25 00:00:00,2,237.91,95.16,30.45,411.11,PayPal,STORE001
TXN00009501,C00092,P00082,2024-12-25,2024-12-25 00:00:00,2,145.39,14.54,22.1,298.34,Debit Card,STORE004
TXN00008585,C04318,P00025,2024-12-25,2024-12-25 00:00:00,1,956.24,0.0,76.5,1032.74,PayPal,STORE006
TXN00004108,C01760,P00123,2024-12-25,2024-12-25 00:00:00,1,30.31,0.0,2.42,32.73,Credit Card,STORE007
TXN00048563,C01757,P00125,2024-12-25,2024-12-25 00:00:00,4,47.1,9.42,14.32,193.3,Apple Pay,STORE007
TXN00023566,C01371,P00073,2024-12-25,2024-12-25 00:00:00,2,481.84,0.0,77.09,1040.77,Debit Card,STORE004
TXN00031264,C03859,P00131,2024-12-25,2024-12-25 00:00:00,1,9.96,0.0,0.8,10.76,Cash,STORE009
TXN00026868,C03804,P00135,2024-12-25,2024-12-25 00:00:00,2,39.6,15.84,5.07,68.43,Credit Card,STORE008
TXN00042078,C02998,P00002,2024-12-25,2024-12-25 00:00:00,4,1242.34,0.0,397.55,5366.91,Debit Card,STORE007
TXN00041155,C01334,P00067,2024-12-25,2024-12-25 00:00:00,4,197.98,0.0,63.35,855.27,PayPal,STORE008
TXN00048031,C02240,P00019,2024-12-25,2024-12-25 00:00:00,2,63.47,0.0,10.16,137.1,Apple Pay,STORE008
TXN00036210,C02493,P00030,2024-12-25,2024-12-25 00:00:00,3,766.92,230.08,165.65,2236.33,Credit Card,STORE002
TXN00026804,C00738,P00051,2024-12-25,2024-12-25 00:00:00,3,128.79,19.32,29.36,396.41,PayPal,STORE008
TXN00023540,C04914,P00076,2024-12-25,2024-12-25 00:00:00,3,392.37,0.0,94.17,1271.28,Apple Pay,STORE006
TXN00020284,C01774,P00134,2024-12-25,2024-12-25 00:00:00,1,7.67,0.0,0.61,8.28,Debit Card,STORE007
TXN00045369,C01151,P00084,2024-12-25,2024-12-25 00:00:00,3,104.14,62.48,20.0,269.94,Apple Pay,STORE008
TXN00045786,C04201,P00121,2024-12-25,2024-12-25 00:00:00,2,41.58,0.0,6.65,89.81,Credit Card,STORE008
TXN00007196,C03597,P00136,2024-12-25,2024-12-25 00:00:00,1,24.31,0.0,1.94,26.25,PayPal,STORE008
TXN00008489,C04570,P00021,2024-12-25,2024-12-25 00:00:00,1,1498.97,74.95,113.92,1537.94,Credit Card,STORE010
TXN00006299,C02509,P00089,2024-12-25,2024-12-25 00:00:00,1,498.47,0.0,39.88,538.35,Credit Card,STORE008
TXN00026750,C02810,P00086,2024-12-25,2024-12-25 00:00:00,1,346.34,0.0,27.71,374.05,Credit Card,STORE008
TXN00048078,C04315,P00116,2024-12-25,2024-12-25 00:00:00,2,5.35,0.0,0.86,11.56,Credit Card,STORE006
TXN00045800,C00826,P00030,2024-12-25,2024-12-25 00:00:00,1,766.92,153.38,49.08,662.62,Debit Card,STORE002
TXN00010481,C02952,P00055,2024-12-25,2024-12-25 00:00:00,5,20.79,0.0,8.32,112.27,Debit Card,STORE001
TXN00015801,C00800,P00128,2024-12-25,2024-12-25 00:00:00,2,40.5,0.0,6.48,87.48,Cash,STORE001
TXN00034331,C03549,P00046,2024-12-25,2024-12-25 00:00:00,1,179.76,0.0,14.38,194.14,Cash,STORE010
TXN00026694,C01500,P00087,2024-12-25,2024-12-25 00:00:00,5,107.74,0.0,43.1,581.8,Debit Card,STORE004
TXN00045035,C01497,P00129,2024-12-25,2024-12-25 00:00:00,2,46.26,0.0,7.4,99.92,PayPal,STORE003
TXN00028907,C04623,P00074,2024-12-25,2024-12-25 00:00:00,4,402.6,80.52,122.39,1652.27,PayPal,STORE007
TXN00045829,C04497,P00081,2024-12-25,2024-12-25 00:00:00,2,283.68,28.37,43.12,582.11,Apple Pay,STORE004
TXN00014090,C02685,P00106,2024-12-25,2024-12-25 00:00:00,4,114.85,0.0,36.75,496.15,Debit Card,STORE001
TXN00002486,C02182,P00043,2024-12-25,2024-12-25 00:00:00,1,198.24,0.0,15.86,214.1,Cash,STORE004
TXN00034106,C01794,P00128,2024-12-25,2024-12-25 00:00:00,1,40.5,6.08,2.75,37.17,Apple Pay,STORE006
TXN00031813,C01591,P00112,2024-12-25,2024-12-25 00:00:00,2,73.11,7.31,11.11,150.02,Cash,STORE004
TXN00026760,C04739,P00135,2024-12-25,2024-12-25 00:00:00,1,39.6,0.0,3.17,42.77,Cash,STORE010
TXN00033920,C03392,P00003,2024-12-25,2024-12-25 00:00:00,1,293.76,14.69,22.33,301.4,Cash,STORE004
TXN00003621,C00535,P00022,2024-12-25,2024-12-25 00:00:00,1,1779.43,177.94,128.12,1729.61,PayPal,STORE004
TXN00039316,C00447,P00042,2024-12-25,2024-12-25 00:00:00,2,133.01,26.6,19.15,258.57,Debit Card,STORE002
TXN00011067,C03265,P00078,2024-12-25,2024-12-25 00:00:00,3,192.04,115.22,36.87,497.77,Credit Card,STORE007
TXN00008461,C03557,P00016,2024-12-25,2024-12-25 00:00:00,3,322.64,193.58,61.95,836.29,Cash,STORE009
TXN00001926,C02387,P00083,2024-12-25,2024-12-25 00:00:00,1,179.89,0.0,14.39,194.28,Debit Card,STORE001
TXN00027039,C04252,P00071,2024-12-25,2024-12-25 00:00:00,1,476.31,95.26,30.48,411.53,Apple Pay,STORE010
TXN00038299,C03479,P00060,2024-12-25,2024-12-25 00:00:00,3,461.52,0.0,110.76,1495.32,PayPal,STORE002
TXN00002337,C04735,P00030,2024-12-25,2024-12-25 00:00:00,1,766.92,115.04,52.15,704.03,PayPal,STORE006
TXN00025449,C04087,P00117,2024-12-25,2024-12-25 00:00:00,2,47.66,19.06,6.1,82.36,Debit Card,STORE005
TXN00032089,C04026,P00032,2024-12-25,2024-12-25 00:00:00,2,74.79,29.92,9.57,129.23,Credit Card,STORE004
TXN00047901,C02061,P00121,2024-12-25,2024-12-25 00:00:00,5,41.58,31.18,14.14,190.86,Cash,STORE005
TXN00012613,C04716,P00116,2024-12-25,2024-12-25 00:00:00,3,5.35,0.8,1.22,16.47,PayPal,STORE002
TXN00006416,C03919,P00079,2024-12-25,2024-12-25 00:00:00,2,237.98,71.39,32.37,436.94,Debit Card,STORE005
TXN00001659,C00638,P00040,2024-12-25,2024-12-25 00:00:00,2,193.33,0.0,30.93,417.59,PayPal,STORE010
TXN00041015,C01716,P00028,2024-12-25,2024-12-25 00:00:00,1,626.8,0.0,50.14,676.94,Apple Pay,STORE009
TXN00011118,C03882,P00008,2024-12-25,2024-12-25 00:00:00,1,1312.23,0.0,104.98,1417.21,Debit Card,STORE007
TXN00001779,C00848,P00073,2024-12-25,2024-12-25 00:00:00,3,481.84,289.1,92.51,1248.93,PayPal,STORE009
TXN00021500,C03629,P00077,2024-12-25,2024-12-25 00:00:00,1,265.55,13.28,20.18,272.45,Apple Pay,STORE010
TXN00010856,C04038,P00038,2024-12-25,2024-12-25 00:00:00,2,140.38,56.15,17.97,242.58,Debit Card,STORE004
TXN00043681,C00272,P00054,2024-12-25,2024-12-25 00:00:00,2,28.78,0.0,4.6,62.16,Cash,STORE004
TXN00022336,C00403,P00021,2024-12-25,2024-12-25 00:00:00,2,1498.97,299.79,215.85,2914.0,Cash,STORE003
TXN00049501,C04187,P00121,2024-12-25,2024-12-25 00:00:00,4,41.58,0.0,13.31,179.63,Apple Pay,STORE002
TXN00000569,C04664,P00010,2024-12-25,2024-12-25 00:00:00,2,990.27,396.11,126.75,1711.18,Debit Card,STORE001
TXN00004456,C03703,P00102,2024-12-25,2024-12-25 00:00:00,3,188.61,0.0,45.27,611.1,Cash,STORE004
TXN00039330,C03882,P00021,2024-12-25,2024-12-25 00:00:00,2,1498.97,0.0,239.84,3237.78,Debit Card,STORE010
TXN00030601,C04498,P00057,2024-12-25,2024-12-25 00:00:00,2,139.22,13.92,21.16,285.68,PayPal,STORE007
TXN00049464,C00994,P00002,2024-12-25,2024-12-25 00:00:00,3,1242.34,186.35,283.25,3823.92,Apple Pay,STORE007
TXN00026651,C03662,P00075,2024-12-25,2024-12-25 00:00:00,1,237.03,0.0,18.96,255.99,PayPal,STORE006
TXN00047563,C01325,P00090,2024-12-25,2024-12-25 00:00:00,1,197.16,0.0,15.77,212.93,Apple Pay,STORE008
TXN00012811,C00118,P00055,2024-12-25,2024-12-25 00:00:00,2,20.79,6.24,2.83,38.17,Debit Card,STORE002
TXN00013961,C00147,P00044,2024-12-25,2024-12-25 00:00:00,2,176.1,0.0,28.18,380.38,Debit Card,STORE007
TXN00023234,C02042,P00001,2024-12-25,2024-12-25 00:00:00,3,168.97,76.04,34.47,465.34,Debit Card,STORE001
TXN00030643,C01562,P00080,2024-12-25,2024-12-25 00:00:00,3,241.2,0.0,57.89,781.49,Debit Card,STORE004
TXN00011831,C02550,P00041,2024-12-25,2024-12-25 00:00:00,1,76.35,0.0,6.11,82.46,PayPal,STORE009
TXN00048455,C04025,P00012,2024-12-25,2024-12-25 00:00:00,2,1220.93,0.0,195.35,2637.21,PayPal,STORE003
TXN00002273,C02321,P00127,2024-12-25,2024-12-25 00:00:00,4,22.49,9.0,6.48,87.44,Apple Pay,STORE003
TXN00031205,C03804,P00058,2024-12-25,2024-12-25 00:00:00,1,151.13,15.11,10.88,146.9,PayPal,STORE008
TXN00041100,C01334,P00024,2024-12-25,2024-12-25 00:00:00,1,752.09,0.0,60.17,812.26,Credit Card,STORE009
TXN00030621,C01334,P00129,2024-12-25,2024-12-25 00:00:00,1,46.26,0.0,3.7,49.96,PayPal,STORE001
TXN00021512,C00800,P00065,2024-12-25,2024-12-25 00:00:00,1,172.98,34.6,11.07,149.45,Apple Pay,STORE009
TXN00020739,C02874,P00078,2024-12-25,2024-12-25 00:00:00,3,192.04,57.61,41.48,559.99,Cash,STORE009
TXN00047541,C00262,P00027,2024-12-25,2024-12-25 00:00:00,2,1164.17,0.0,186.27,2514.61,Debit Card,STORE010
TXN00041381,C01325,P00062,2024-12-25,2024-12-25 00:00:00,1,404.57,40.46,29.13,393.24,Cash,STORE006
TXN00018911,C01448,P00099,2024-12-25,2024-12-25 00:00:00,2,174.35,69.74,22.32,301.28,Cash,STORE008
TXN00013762,C03455,P00124,2024-12-25,2024-12-25 00:00:00,2,47.47,0.0,7.6,102.54,Debit Card,STORE007
TXN00015729,C02263,P00125,2024-12-25,2024-12-25 00:00:00,2,47.1,0.0,7.54,101.74,Debit Card,STORE003
TXN00045971,C01440,P00083,2024-12-25,2024-12-25 00:00:00,2,179.89,0.0,28.78,388.56,Debit Card,STORE010
TXN00020815,C00155,P00014,2024-12-25,2024-12-25 00:00:00,4,341.42,0.0,109.25,1474.93,Credit Card,STORE003
TXN00005534,C04814,P00006,2024-12-25,2024-12-25 00:00:00,3,1519.3,0.0,364.63,4922.53,PayPal,STORE008
